open,high,low,close,volume,symbol,datetime_est,momentum_signal,mean_reversion_signal,breakout_signal,reversal_signal,vwap_trend_signal,ema_12_26_signal,scalping_signal,heikin_ashi_signal,market_regime_ADX,market_regime_MA,volatility
5321.75,5322.5,5321.5,5322.25,848,ESM4,2024-05-24 13:54:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.4517709492621247
5322.0,5323.0,5322.0,5322.75,923,ESM4,2024-05-24 13:55:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.398344078485724
5322.75,5323.0,5322.25,5323.0,624,ESM4,2024-05-24 13:56:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.354169580492979
5323.25,5324.25,5323.0,5324.0,1665,ESM4,2024-05-24 13:57:00,BUY,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,range-bound,range-bound,1.3682686472703613
5323.75,5324.0,5322.75,5322.75,1383,ESM4,2024-05-24 13:58:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.3802585397502232
5322.5,5322.75,5321.75,5322.25,893,ESM4,2024-05-24 13:59:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.3826805689473771
5322.0,5323.25,5321.75,5323.0,1126,ESM4,2024-05-24 14:00:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.3925532469684057
5328.25,5328.5,5327.75,5328.25,190,ESM4,2024-05-27 11:30:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,1.6152680609515
5328.5,5328.5,5328.25,5328.25,77,ESM4,2024-05-27 11:31:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,1.5379870090574126
5328.25,5328.75,5328.0,5328.75,80,ESM4,2024-05-27 11:32:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,1.4737175556918007
5328.75,5329.0,5328.25,5329.0,239,ESM4,2024-05-27 11:33:00,HOLD,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,trending,bull,1.388489841518073
5328.75,5329.75,5328.75,5329.5,387,ESM4,2024-05-27 11:34:00,HOLD,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,trending,bull,1.3191001675776843
5329.75,5329.75,5329.25,5329.5,255,ESM4,2024-05-27 11:35:00,HOLD,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,1.2311713235144641
5329.5,5329.75,5329.0,5329.0,130,ESM4,2024-05-27 11:36:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,1.1224578458492125
5329.25,5329.25,5328.75,5328.75,83,ESM4,2024-05-27 11:37:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,1.0217644174596763
5329.0,5329.25,5328.75,5329.0,41,ESM4,2024-05-27 11:38:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,0.9060333681312367
5329.0,5329.75,5329.0,5329.75,291,ESM4,2024-05-27 11:39:00,BUY,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,trending,bull,0.8760635668975891
5329.5,5329.75,5329.0,5329.0,177,ESM4,2024-05-27 11:40:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.8197760839282863
5329.25,5329.5,5329.0,5329.5,51,ESM4,2024-05-27 11:41:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.8262196368873852
5329.25,5329.5,5329.25,5329.25,25,ESM4,2024-05-27 11:42:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.8177713613728481
5329.5,5329.5,5329.0,5329.0,72,ESM4,2024-05-27 11:43:00,HOLD,HOLD,HOLD,SELL,HOLD,HOLD,HOLD,SELL,trending,bull,0.8156069187669757
5329.0,5329.5,5329.0,5329.0,78,ESM4,2024-05-27 11:44:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,0.8022616386461543
5329.25,5329.5,5329.0,5329.0,155,ESM4,2024-05-27 11:45:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,0.8074385860065387
5329.0,5329.75,5329.0,5329.5,92,ESM4,2024-05-27 11:46:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.8259903755307966
5329.75,5330.25,5329.0,5329.25,628,ESM4,2024-05-27 11:47:00,HOLD,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,trending,bull,0.8380548061081342
5329.5,5330.0,5329.25,5329.75,114,ESM4,2024-05-27 11:48:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.8471207917474496
5329.75,5330.25,5329.5,5330.0,158,ESM4,2024-05-27 11:49:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.85195111744076
5330.0,5330.25,5329.75,5330.0,108,ESM4,2024-05-27 11:50:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.8607974335762268
5330.25,5330.75,5330.0,5330.25,129,ESM4,2024-05-27 11:51:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.8909264837354375
5330.0,5330.75,5330.0,5330.25,245,ESM4,2024-05-27 11:52:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.9086078258691117
5330.5,5330.5,5330.25,5330.25,79,ESM4,2024-05-27 11:53:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.9210295619300475
5330.0,5330.5,5330.0,5330.25,117,ESM4,2024-05-27 11:54:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,0.9187991720642532
5330.5,5331.0,5330.25,5330.75,341,ESM4,2024-05-27 11:55:00,HOLD,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,trending,bull,0.9204467510967442
5331.0,5331.0,5330.5,5330.75,72,ESM4,2024-05-27 11:56:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.925576533066457
5330.75,5331.25,5330.5,5331.25,79,ESM4,2024-05-27 11:57:00,HOLD,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.9757799260118806
5331.0,5331.5,5331.0,5331.0,139,ESM4,2024-05-27 11:58:00,HOLD,HOLD,HOLD,SELL,HOLD,HOLD,HOLD,BUY,trending,bull,1.0169026051909986
5331.0,5331.25,5330.75,5331.25,109,ESM4,2024-05-27 11:59:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,1.0588134197911276
5331.25,5331.25,5330.5,5331.0,341,ESM4,2024-05-27 12:00:00,BUY,HOLD,BUY,HOLD,HOLD,HOLD,BUY,SELL,trending,bull,1.0772556787106553
5331.0,5331.5,5330.75,5331.25,161,ESM4,2024-05-27 12:01:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,1.0920974164425854
5331.0,5331.5,5331.0,5331.25,34,ESM4,2024-05-27 12:02:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,1.1089625688505833
5331.5,5331.5,5331.25,5331.25,26,ESM4,2024-05-27 12:03:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,1.1200649328717556
5331.5,5331.5,5331.25,5331.25,156,ESM4,2024-05-27 12:04:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,1.1255750491249563
5331.25,5331.25,5330.75,5331.25,106,ESM4,2024-05-27 12:05:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,1.1255750491204917
5331.0,5331.25,5330.75,5331.25,51,ESM4,2024-05-27 12:06:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,1.128851431690452
5331.0,5331.0,5330.5,5330.5,108,ESM4,2024-05-27 12:07:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,1.1169606122726596
5330.5,5330.75,5330.5,5330.75,86,ESM4,2024-05-27 12:08:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,1.0894929778359064
5330.75,5331.0,5330.5,5330.75,51,ESM4,2024-05-27 12:09:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,1.0834790108391625
5330.75,5330.75,5330.5,5330.5,13,ESM4,2024-05-27 12:10:00,HOLD,HOLD,HOLD,SELL,HOLD,HOLD,HOLD,SELL,trending,bull,1.0630977221885352
5330.75,5331.0,5330.5,5330.5,81,ESM4,2024-05-27 12:11:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,1.0302250412419527
5330.75,5331.0,5330.5,5331.0,92,ESM4,2024-05-27 12:12:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,1.0022701500967712
5330.75,5331.0,5330.0,5330.75,226,ESM4,2024-05-27 12:13:00,HOLD,HOLD,BUY,HOLD,HOLD,HOLD,BUY,SELL,trending,bull,0.9637691680700767
5330.75,5330.75,5330.25,5330.5,154,ESM4,2024-05-27 12:14:00,HOLD,HOLD,BUY,HOLD,HOLD,HOLD,BUY,SELL,trending,bull,0.9280287565330358
5330.5,5331.75,5330.5,5331.5,206,ESM4,2024-05-27 12:15:00,HOLD,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,trending,bull,0.9101698138888457
5331.5,5331.75,5331.25,5331.25,79,ESM4,2024-05-27 12:16:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.8784024751146122
5331.5,5331.5,5331.0,5331.25,87,ESM4,2024-05-27 12:17:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.8635433225358856
5331.5,5331.75,5331.25,5331.75,76,ESM4,2024-05-27 12:18:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.869952976315036
5332.0,5332.0,5331.75,5332.0,69,ESM4,2024-05-27 12:19:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.8960491278818946
5332.0,5332.25,5331.75,5332.25,172,ESM4,2024-05-27 12:20:00,BUY,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,trending,bull,0.9284028313978854
5332.25,5332.25,5331.75,5331.75,42,ESM4,2024-05-27 12:21:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.9223994287879881
5331.75,5331.75,5331.5,5331.75,72,ESM4,2024-05-27 12:22:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,0.9016329177335866
5331.75,5332.0,5331.5,5332.0,69,ESM4,2024-05-27 12:23:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.8944624812998753
5332.0,5332.0,5331.5,5331.5,81,ESM4,2024-05-27 12:24:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,0.8934738125318704
5331.75,5332.0,5331.75,5331.75,70,ESM4,2024-05-27 12:25:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.8706421055142339
5331.75,5331.75,5331.25,5331.25,154,ESM4,2024-05-27 12:26:00,HOLD,HOLD,HOLD,SELL,HOLD,HOLD,HOLD,SELL,trending,bull,0.8534688570946379
5331.5,5331.5,5331.25,5331.5,63,ESM4,2024-05-27 12:27:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,0.8281276795639737
5331.5,5331.75,5331.5,5331.75,93,ESM4,2024-05-27 12:28:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.791686602055352
5331.75,5332.5,5331.75,5332.5,342,ESM4,2024-05-27 12:29:00,BUY,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,trending,bull,0.7747596558599712
5332.25,5333.0,5332.25,5332.5,232,ESM4,2024-05-27 12:30:00,BUY,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,trending,bull,0.7492420406309864
5332.5,5332.5,5331.75,5331.75,142,ESM4,2024-05-27 12:31:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,0.7190587275208864
5331.75,5331.75,5331.0,5331.25,122,ESM4,2024-05-27 12:32:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,0.6627727180868153
5331.25,5331.5,5331.0,5331.25,176,ESM4,2024-05-27 12:33:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,0.6287513673117103
5331.0,5331.25,5331.0,5331.25,56,ESM4,2024-05-27 12:34:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,0.6033889971590932
5331.25,5331.25,5330.75,5331.25,184,ESM4,2024-05-27 12:35:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,0.5755432208450527
5331.0,5332.0,5331.0,5331.75,85,ESM4,2024-05-27 12:36:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.5615522310054079
5332.0,5332.0,5331.75,5331.75,132,ESM4,2024-05-27 12:37:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.5451230044318994
5331.5,5331.75,5331.5,5331.75,29,ESM4,2024-05-27 12:38:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.5260271328570754
5332.0,5332.0,5331.5,5331.75,105,ESM4,2024-05-27 12:39:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.5039615776724329
5331.75,5332.25,5331.75,5332.0,60,ESM4,2024-05-27 12:40:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.5045875393801115
5331.75,5332.0,5331.5,5332.0,32,ESM4,2024-05-27 12:41:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,0.5036483050671314
5332.0,5332.0,5331.75,5331.75,18,ESM4,2024-05-27 12:42:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.5056498958921279
5331.5,5332.25,5331.5,5332.25,27,ESM4,2024-05-27 12:43:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.5164589015691655
5332.0,5332.25,5332.0,5332.25,89,ESM4,2024-05-27 12:44:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.5292576266724415
5332.25,5332.75,5332.0,5332.75,182,ESM4,2024-05-27 12:45:00,BUY,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,trending,bull,0.5577167550111538
5332.75,5334.25,5332.75,5334.25,537,ESM4,2024-05-27 12:46:00,HOLD,SELL,BUY,HOLD,HOLD,HOLD,BUY,BUY,trending,bull,0.6900720933083045
5334.0,5334.25,5333.75,5334.0,59,ESM4,2024-05-27 12:47:00,HOLD,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.7771597465982286
5334.0,5334.0,5333.25,5334.0,137,ESM4,2024-05-27 12:48:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.8509501516619232
5333.75,5334.75,5333.75,5334.0,210,ESM4,2024-05-27 12:49:00,HOLD,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,trending,bull,0.9146672403696262
5334.25,5334.25,5333.5,5333.75,133,ESM4,2024-05-27 12:50:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.9581521562556999
5334.0,5334.0,5333.25,5333.75,85,ESM4,2024-05-27 12:51:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,0.9965850777311382
5333.5,5334.0,5333.5,5333.75,124,ESM4,2024-05-27 12:52:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,1.0129215665465474
5334.0,5334.0,5333.5,5333.75,119,ESM4,2024-05-27 12:53:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,1.0314498959450624
5333.5,5333.5,5332.75,5332.75,121,ESM4,2024-05-27 12:54:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,1.019135105168456
5333.25,5333.5,5333.0,5333.25,79,ESM4,2024-05-27 12:55:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,1.0064501568057396
5333.0,5333.75,5333.0,5333.5,130,ESM4,2024-05-27 12:56:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,trending,bull,0.9966167510275082
5333.25,5334.0,5333.25,5333.75,115,ESM4,2024-05-27 12:57:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,1.0070145389983178
5334.0,5334.0,5333.25,5333.25,112,ESM4,2024-05-27 12:58:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,trending,bull,0.991854450735445
5333.25,5334.5,5333.0,5334.0,484,ESM4,2024-05-27 12:59:00,HOLD,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,trending,bull,0.9851485551306387
5325.0,5326.0,5324.0,5325.0,6466,ESM4,2024-05-28 11:30:00,BUY,HOLD,BUY,HOLD,HOLD,HOLD,SELL,BUY,range-bound,range-bound,1.5931315644297561
5325.0,5326.5,5324.75,5326.0,1641,ESM4,2024-05-28 11:31:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.6204384304356303
5326.25,5327.25,5324.75,5325.0,2109,ESM4,2024-05-28 11:32:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.6105123407670245
5324.75,5325.0,5323.0,5323.25,2491,ESM4,2024-05-28 11:33:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.5697785019622537
5323.25,5324.0,5322.75,5323.25,1840,ESM4,2024-05-28 11:34:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.541983996751424
5323.5,5324.0,5322.5,5323.0,2225,ESM4,2024-05-28 11:35:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.4853450776769592
5323.0,5324.75,5322.75,5324.75,1326,ESM4,2024-05-28 11:36:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.4602260444160948
5324.75,5325.25,5323.5,5324.0,1571,ESM4,2024-05-28 11:37:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.4461504105326721
5324.0,5324.75,5323.75,5324.0,1595,ESM4,2024-05-28 11:38:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.436755955808734
5324.25,5324.5,5323.25,5324.5,1023,ESM4,2024-05-28 11:39:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.4325755571896996
5324.75,5325.75,5324.25,5325.5,1191,ESM4,2024-05-28 11:40:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.4549636393058112
5325.75,5326.0,5325.25,5325.5,965,ESM4,2024-05-28 11:41:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.481536194201671
5325.5,5326.5,5325.25,5326.25,921,ESM4,2024-05-28 11:42:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.5191953611146836
5326.25,5326.75,5326.25,5326.5,1019,ESM4,2024-05-28 11:43:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.5599954674169598
5326.5,5326.5,5325.0,5325.5,1149,ESM4,2024-05-28 11:44:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.5661548163786572
5325.5,5326.0,5325.25,5326.0,823,ESM4,2024-05-28 11:45:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.5995382855828062
5326.0,5326.75,5325.25,5326.5,848,ESM4,2024-05-28 11:46:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.6519616437721427
5326.75,5326.75,5326.0,5326.0,934,ESM4,2024-05-28 11:47:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.6284830580835787
5326.25,5326.5,5325.75,5326.0,965,ESM4,2024-05-28 11:48:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.6318909833592572
5325.75,5326.0,5324.75,5325.5,1657,ESM4,2024-05-28 11:49:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.5704620370590427
5325.5,5326.0,5325.0,5325.5,555,ESM4,2024-05-28 11:50:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.5512092056639188
5325.75,5326.0,5325.5,5325.75,659,ESM4,2024-05-28 11:51:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.4641550463415156
5325.75,5326.75,5325.75,5326.75,484,ESM4,2024-05-28 11:52:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.4463904916251327
5326.75,5326.75,5326.0,5326.25,916,ESM4,2024-05-28 11:53:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.4341171217522806
5326.25,5326.75,5325.5,5326.0,1192,ESM4,2024-05-28 11:54:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.3633690814405688
5326.0,5326.5,5325.75,5326.0,1026,ESM4,2024-05-28 11:55:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.263887501265701
5326.0,5326.25,5325.5,5325.75,778,ESM4,2024-05-28 11:56:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.2646864504185849
5326.0,5327.0,5325.75,5325.75,1369,ESM4,2024-05-28 11:57:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.2709606244014107
5326.0,5326.25,5325.25,5326.0,884,ESM4,2024-05-28 11:58:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.2829741723659236
5326.0,5326.75,5326.0,5326.5,923,ESM4,2024-05-28 11:59:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.300810741629833
5326.25,5326.75,5326.0,5326.5,1047,ESM4,2024-05-28 12:00:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.298916603600733
5326.5,5327.5,5326.25,5327.5,2129,ESM4,2024-05-28 12:01:00,BUY,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,range-bound,range-bound,1.2441022480911104
5327.75,5327.75,5327.0,5327.5,1116,ESM4,2024-05-28 12:02:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.2318633744834553
5327.25,5327.5,5325.75,5326.25,1383,ESM4,2024-05-28 12:03:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.1243123598347111
5326.5,5326.5,5325.0,5325.25,939,ESM4,2024-05-28 12:04:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.0907959746129168
5325.25,5325.5,5324.75,5325.5,1311,ESM4,2024-05-28 12:05:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.0547810820050005
5325.5,5325.75,5324.75,5325.75,1054,ESM4,2024-05-28 12:06:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.0266339524710748
5325.75,5325.75,5324.0,5324.5,1078,ESM4,2024-05-28 12:07:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,range-bound,1.0266339524710748
5324.5,5325.0,5323.75,5324.75,2024,ESM4,2024-05-28 12:08:00,SELL,HOLD,SELL,HOLD,HOLD,HOLD,SELL,SELL,range-bound,range-bound,1.0222277117101533
5325.0,5325.5,5324.0,5325.5,1106,ESM4,2024-05-28 12:09:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.0171198690027807
5325.25,5326.25,5325.25,5326.0,1278,ESM4,2024-05-28 12:10:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.018236492761505
5325.75,5326.75,5325.75,5326.75,740,ESM4,2024-05-28 12:11:00,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.0188563105019122
5326.75,5328.75,5326.5,5328.5,2585,ESM4,2024-05-28 12:12:00,BUY,HOLD,BUY,HOLD,HOLD,HOLD,BUY,BUY,range-bound,range-bound,1.0930508225303186
5328.5,5328.75,5328.0,5328.0,1356,ESM4,2024-05-28 12:13:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.1451754307946767
5328.0,5329.25,5328.0,5329.0,1612,ESM4,2024-05-28 12:14:00,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,BUY,range-bound,range-bound,1.2424773638228397
5329.0,5329.25,5326.5,5326.75,2420,ESM4,2024-05-28 12:15:00,BUY,HOLD,BUY,HOLD,HOLD,HOLD,BUY,SELL,range-bound,range-bound,1.2453195199143947
5326.75,5326.75,5324.75,5325.5,2441,ESM4,2024-05-28 12:16:00,HOLD,HOLD,SELL,HOLD,HOLD,HOLD,BUY,SELL,range-bound,range-bound,1.2457756902095352
5325.5,5325.75,5324.75,5325.0,1527,ESM4,2024-05-28 12:17:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,1.2457756902095352
5325.25,5325.25,5324.25,5324.25,1678,ESM4,2024-05-28 12:18:00,SELL,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,SELL,range-bound,bull,1.20769314268194
